,input_id,output_id,input_text,output_text,chapter,tag1,tag2,-2,-1,0,1,2
1298,48,1205,باید از منافق دوری کنیم,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,0,0,0,0,2,0,0
1299,9,3268,باید قدردان دارایی‌های خودمان باشیم,"It takes a great deal of bravery to stand up to our enemies, but just as much to stand up to our friends",,0,0,0,0,2,0,0
1300,30,3089,نباید مغرور باشیم,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0,0,0,0,2,0,0
1301,33,3055,نباید در خوردن زیاده‌روی کرد,گفتار زیاد نه از نغزیست ولوله طبل ز بی‌مغزیست,,0,-1,0,1,1,0,0
1302,33,1699,نباید در خوردن زیاده‌روی کرد,به خدا کز غم عشقت نگریزم نگریزم وگر از من طلبی جان نستیزم نستیزم قدحی دارم بر کف به خدا تا تو نیایی هله تا روز قیامت نه بنوشم نه بریزم سحرم روی چو ماهت شب من زلف سیاهت به خدا بی رخ و زلفت نه بخسبم نه بخیزم ز جلال تو جلیلم ز دلال تو دلیلم که من از نسل خلیلم که در این آتش تیزم بده آن آب ز کوزه که نه عشقی است دوروزه چو نماز است و چو روزه غم تو واجب و ملزم به خدا شاخ درختی که ندارد ز تو بختی اگرش آب دهد یم شود او کنده هیزم بپر ای دل سوی بالا به پر و قوت مولا که در آن صدر معلا چو تویی نیست ملازم همگان وقت بلاها بستایند خدا را تو شب و روز مهیا چو فلک جازم و حازم صفت مفخر تبریز نگویم به تمامت چه کنم رشک نخواهد که من آن غالیه بیزم,1613,0,0,0,0,2,0,0
1303,26,4519,انسان نباید فخر فروشی داشته باشد.,People shouldn't be afraid of their government. Governments should be afraid of their people,,0,0,0,0,2,0,0
1304,4,3089,نباید براساس ظاهر افراد را قضاوت کرد,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,0,0,0,0,2,0,0
1305,35,3089,مردم را باید از کارهای بد باز داشت,امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,,-1,1,0,1,0,1,0
1306,36,3187,باید اهل یاری کردن یکدیگر بود,حکیمی که خود باشدش زرد روی از او داروی سرخ رویی مجوی,,0,0,0,0,2,0,0
1307,47,238,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,رسید مژده که آمد بهار و سبزه دمید وظیفه گر برسد مصرفش گل است و نبید صفیر مرغ برآمد بط شراب کجاست فغان فتاد به بلبل نقاب گل که کشید ز میوه‌های بهشتی چه ذوق دریابد هر آن که سیب زنخدان شاهدی نگزید مکن ز غصه شکایت که در طریق طلب به راحتی نرسید آن که زحمتی نکشید ز روی ساقی مه وش گلی بچین امروز که گرد عارض بستان خط بنفشه دمید چنان کرشمه ساقی دلم ز دست ببرد که با کسی دگرم نیست برگ گفت و شنید من این مرقع رنگین چو گل بخواهم سوخت که پیر باده فروشش به جرعه‌ای نخرید بهار می‌گذرد دادگسترا دریاب که رفت موسم و حافظ هنوز می‌نچشید,غزل    ۲۳۹,0,0,0,0,2,0,0
1308,31,1919,باید خطاهای دیگران را ببخشیم,ای دوست عتاب را رها کن تدبیر دوای درد ما کن ای دوست جدا مشو تو از ما ما را ز بلا و غم جدا کن اندیشه چو دزد در دل افتاد مستم کن و دزد را فنا کن شادی ز میان غم برانگیز در عالم بی وفا وفا کن,1928,2,0,0,0,1,0,1
1309,0,2893,باید حقوق دیگران را رعایت کنیم,بیا تا قدر یکدیگر بدانیم که تا ناگه ز یکدیگر نمانیم,,1,1,0,0,0,2,0
1310,5,433,باید تجارب خود را به افراد دیگر منتقل کنیم,ای دل مباش یک دم خالی ز عشق و مستی وان گه برو که رستی از نیستی و هستی گر جان به تن ببینی مشغول کار او شو هر قبله‌ای که بینی بهتر ز خودپرستی با ضعف و ناتوانی همچون نسیم خوش باش بیماری اندر این ره بهتر ز تندرستی در مذهب طریقت خامی نشان کفر است آری طریق دولت چالاکی است و چستی تا فضل و عقل بینی بی‌معرفت نشینی یک نکته‌ات بگویم خود را مبین که رستی در آستان جانان از آسمان میندیش کز اوج سربلندی افتی به خاک پستی خار ار چه جان بکاهد گل عذر آن بخواهد سهل است تلخی می در جنب ذوق مستی صوفی پیاله پیما حافظ قرابه پرهیز ای کوته آستینان تا کی درازدستی,غزل    ۴۳۴,0,1,0,0,1,1,0
1311,39,32,باید وفای به عهد داشته باشیم,خلوت گزیده را به تماشا چه حاجت است چون کوی دوست هست به صحرا چه حاجت است جانا به حاجتی که تو را هست با خدا کخر دمی بپرس که ما را چه حاجت است ای پادشاه حسن خدا را بسوختیم آخر سال کن که گدا را چه حاجت است ارباب حاجتیم و زبان سال نیست در حضرت کریم تمنا چه حاجت است محتاج قصه نیست گرت قصد خون ماست چون رخت از آن توست به یغما چه حاجت است جام جهان نماست ضمیر منیر دوست اظهار احتیاج خود آن جا چه حاجت است آن شد که بار منت ملاح بردمی گوهر چو دست داد به دریا چه حاجت است ای مدعی برو که مرا با تو کار نیست احباب حاضرند به اعدا چه حاجت است ای عاشق گدا چو لب روح بخش یار می‌داندت وظیفه تقاضا چه حاجت است حافظ تو ختم کن که هنر خود عیان شود با مدعی نزاع و محاکا چه حاجت است,غزل    ۳۳,0,0,0,0,2,0,0
1312,43,1609,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,اگر عشقت به جای جان ندارم به زلف کافرت ایمان ندارم چو گفتی ننگ می داری ز عشقم غم عشق تو را پنهان ندارم تو می گفتی مکن در من نگاهی که من خون ها کنم تاوان ندارم من سرگشته چون فرمان نبردم از آن بر نیک و بد فرمان ندارم چو هر کس لطف می یابند از تو من بیچاره آخر جان ندارم,1510,0,0,0,0,2,0,0
1313,20,309,باید مهربان بود,مرحبا طایر فرخ پی فرخنده پیام خیر مقدم چه خبر دوست کجا راه کدام یا رب این قافله را لطف ازل بدرقه باد که از او خصم به دام آمد و معشوقه به کام ماجرای من و معشوق مرا پایان نیست هر چه آغاز ندارد نپذیرد انجام گل ز حد برد تنعم نفسی رخ بنما سرو می‌نازد و خوش نیست خدا را بخرام زلف دلدار چو زنار همی‌فرماید برو ای شیخ که شد بر تن ما خرقه حرام مرغ روحم که همی‌زد ز سر سدره صفیر عاقبت دانه خال تو فکندش در دام چشم بیمار مرا خواب نه درخور باشد من له یقتل داY دنف کیف ینام تو ترحم نکنی بر من مخلص گفتم ذاک دعوای و ها انت و تلک الایام حافظ ار میل به ابروی تو دارد شاید جای در گوشه محراب کنند اهل کلام,غزل    ۳۱۰,0,1,0,0,1,1,0
1314,42,290,باید سختی‌ها را تحمل کرد,ما آزموده‌ایم در این شهر بخت خویش بیرون کشید باید از این ورطه رخت خویش از بس که دست می‌گزم و آه می‌کشم آتش زدم چو گل به تن لخت لخت خویش دوشم ز بلبلی چه خوش آمد که می‌سرود گل گوش پهن کرده ز شاخ درخت خویش کای دل تو شاد باش که آن یار تندخو بسیار تندروی نشیند ز بخت خویش خواهی که سخت و سست جهان بر تو بگذرد بگذر ز عهد سست و سخن‌های سخت خویش وقت است کز فراق تو وز سوز اندرون آتش درافکنم به همه رخت و پخت خویش ای حافظ ار مراد میسر شدی مدام جمشید نیز دور نماندی ز تخت خویش,غزل    ۲۹۱,1,1,0,0,0,2,0
