,model,input_text,output_data_source,input_vector,output_text,output_vector,k
500,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,حکمت‌های نهج‌البلاغه => 166,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",و قال ع ما کذبت و لا کذبت و لا ضللت و لا ضل بی‌ ,[[0.00302146 0.00982155 0.01323519 ... 0.01766259 0.01666659 0.01937889]],1
501,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,حکمت‌های نهج‌البلاغه => 21,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",و قال ع لنا حق فان اعطیناه و الا رکبنا اعجاز الابل و ان طال السری ,[[0.00721772 0.00755553 0.022276   ... 0.01465139 0.01293335 0.02312639]],2
602,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات حافظ => 266,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",ای صبا گر بگذری بر ساحل رود ارس بوسه زن بر خاک آن وادی و مشکین کن نفس منزل سلمی که بادش هر دم از ما صد سلام پرصدای ساربانان بینی و بانگ جرس محمل جانان ببوس آن گه به زاری عرضه دار کز فراقت سوختم ای مهربان فریاد رس من که قول ناصحان را خواندمی قول رباب گوشمالی دیدم از هجران که اینم پند بس عشرت شبگیر کن می نوش کاندر راه عشق شب روان را آشنایی‌هاست با میر عسس عشقبازی کار بازی نیست ای دل سر بباز زان که گوی عشق نتوان زد به چوگان هوس دل به رغبت می‌سپارد جان به چشم مست یار گر چه هشیاران ندادند اختیار خود به کس طوطیان در شکرستان کامرانی می‌کنند و از تحسر دست بر سر می‌زند مسکین مگس نام حافظ گر برآید بر زبان کلک دوست از جناب حضرت شاهم بس است این ملتمس,[[0.00792371 0.03053883 0.00287737 ... 0.01556204 0.03450537 0.01494984]],3
601,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات حافظ => 308,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",عشقبازی و جوانی و شراب لعل فام مجلس انس و حریف همدم و شرب مدام ساقی شکردهان و مطرب شیرین سخن همنشینی نیک کردار و ندیمی نیک نام شاهدی از لطف و پاکی رشک آب زندگی دلبری در حسن و خوبی غیرت ماه تمام بزمگاهی دل نشان چون قصر فردوس برین گلشنی پیرامنش چون روضه دارالسلام صف نشینان نیکخواه و پیشکاران باادب دوستداران صاحب اسرار و حریفان دوستکام باده گلرنگ تلخ تیز خوش خوار سبک نقلش از لعل نگار و نقلش از یاقوت خام غمزه ساقی به یغمای خرد آهخته تیغ زلف جانان از برای صید دل گسترده دام نکته دانی بذله گو چون حافظ شیرین سخن بخشش آموزی جهان افروز چون حاجی قوام هر که این عشرت نخواهد خوشدلی بر وی تباه وان که این مجلس نجوید زندگی بر وی حرام,[[0.00905027 0.0110519  0.00662095 ... 0.01955841 0.00398658 0.00809583]],2
603,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات حافظ => 35,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",تا سر زلف تو در دست نسیم افتادست دل سودازده از غصه دو نیم افتادست چشم جادوی تو خود عین سواد سحر است لیکن این هست که این نسخه سقیم افتادست در خم زلف تو آن خال سیه دانی چیست نقطه دوده که در حلقه جیم افتادست زلف مشکین تو در گلشن فردوس عذار چیست طاووس که در باغ نعیم افتادست دل من در هوس روی تو ای مونس جان خاک راهیست که در دست نسیم افتادست همچو گرد این تن خاکی نتواند برخاست از سر کوی تو زان رو که عظیم افتادست سایه قد تو بر قالبم ای عیسی دم عکس روحیست که بر عظم رمیم افتادست آن که جز کعبه مقامش نبد از یاد لبت بر در میکده دیدم که مقیم افتادست حافظ گمشده را با غمت ای یار عزیز اتحادیست که در عهد قدیم افتادست,"[[ 0.00923956 -0.0001439  -0.00349021 ...  0.02971976  0.00498396
   0.02125277]]",4
600,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات حافظ => 394,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",گلبرگ را ز سنبل مشکین نقاب کن یعنی که رخ بپوش و جهانی خراب کن بفشان عرق ز چهره و اطراف باغ را چون شیشه‌های دیده ما پرگلاب کن ایام گل چو عمر به رفتن شتاب کرد ساقی به دور باده گلگون شتاب کن بگشا به شیوه نرگس پرخواب مست را و از رشک چشم نرگس رعنا به خواب کن بوی بنفشه بشنو و زلف نگار گیر بنگر به رنگ لاله و عزم شراب کن زان جا که رسم و عادت عاشق‌کشی توست با دشمنان قدح کش و با ما عتاب کن همچون حباب دیده به روی قدح گشای وین خانه را قیاس اساس از حباب کن حافظ وصال می‌طلبد از ره دعا یا رب دعای خسته دلان مستجاب کن,"[[ 0.02143804 -0.00053007  0.05311827 ...  0.00554796  0.02805553
   0.0511259 ]]",1
803,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات شمس => 1114,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",اگر عشقت به جای جان ندارم به زلف کافرت ایمان ندارم چو گفتی ننگ می داری ز عشقم غم عشق تو را پنهان ندارم تو می گفتی مکن در من نگاهی که من خون ها کنم تاوان ندارم من سرگشته چون فرمان نبردم از آن بر نیک و بد فرمان ندارم چو هر کس لطف می یابند از تو من بیچاره آخر جان ندارم,[[0.01043429 0.03404715 0.00546972 ... 0.00677726 0.00990805 0.00518952]],4
802,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات شمس => 1170,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",ناآمده سیل تر شدستیم نارفته به دام پای بستیم شطرنج ندیده ایم و ماتیم یک جرعه نخورده ایم و مستیم همچون شکن دو زلف خوبان نادیده مصاف ما شکستیم ما سایه آن بتیم گویی کز اصل وجود بت پرستیم سایه بنماید و نباشد ما نیز چو سایه نیست هستیم,[[0.00395091 0.00516606 0.0008761  ... 0.01124939 0.00640829 0.02399489]],3
800,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات شمس => 1228,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",تا که ما از نظر و خوبی تو باخبریم از بد و نیک جهان همچو جهان بی خبریم نظری کرد سوی خوبی تو دیده ما از پیروی تو تا حشر غلام نظریم دین ما مهر تو و مذهب ما خدمت تو تا نگویی که در این عشق تو ما مختصریم زهر بر یاد یکی نوش تو ای آهوچشم گر به از نوش ننوشیم پس از سگ بتریم,[[0.00356837 0.0451973  0.00505056 ... 0.0261672  0.00372384 0.02643525]],1
801,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,غزلیات شمس => 786,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",گفتی که زیان کنی زیان گیر گفتی که تو ملحدی چنان گیر گفتی که تو روبهی نه ای شیر ما را سقط همه سگان گیر گفتی که ز دل خبر نداری ای مونس دل مرا زبان گیر,"[[ 0.00607845  0.00068702 -0.00016083 ...  0.00922955  0.01991246
   0.02775398]]",2
1,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,نقل قول از نویسندگان انگلیسی زبان => 1159,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",Love is an untamed force When we try to control it it destroys us When we try to imprison it it enslaves us When we try to understand it it leaves us feeling lost and confused,"[[ 5.2126194e-03 -3.9810380e-05  5.0247676e-04 ...  4.4425588e-02
   3.0951533e-02  2.5280679e-02]]",2
2,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,نقل قول از نویسندگان انگلیسی زبان => 1485,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",Books are not made to be believed but to be subjected to inquiry When we consider a book we must n't ask ourselves what it says but what it means..,"[[ 1.0788664e-02 -2.0121162e-05  2.3932021e-02 ...  1.2670355e-02
   1.2436805e-02  4.7697980e-02]]",3
3,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,نقل قول از نویسندگان انگلیسی زبان => 2087,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",We rip out so much of ourselves to be cured of things faster than we should that we go bankrupt by the age of thirty and have less to offer each time we start with someone new But to feel nothing so as not to feel anything what a waste,"[[ 1.2152225e-02 -1.6934397e-05  7.3928498e-03 ...  7.1584126e-03
   1.9338667e-02  2.9315846e-02]]",4
0,LASER,ما باید راست بگوییم حتی اگر به ضرر ما باشد و نباید دروغ بگوییم حتی اگر به ما سود برساند,نقل قول از نویسندگان انگلیسی زبان => 394,"[[-1.13805545e-04  2.05031824e-06  3.63242533e-03 ...  9.29689035e-03
   1.78975351e-02  3.41175795e-02]]",We have to dare to be ourselves however frightening or strange that self may prove to be,"[[ 0.02143804 -0.00053007  0.05311827 ...  0.00554796  0.02805553
   0.0511259 ]]",1
481,LASER,مردم را باید از کارهای بد باز داشت,تک‌بیتی‌های فارسی => 204,"[[ 0.00611722 -0.00014227 -0.00018344 ...  0.00649676  0.01665084
   0.01516836]]",تواضع گر چه محبوب است و فضل بیکران دارد نباید کرد بیش از حد که هیبت را زیان دارد,[[0.00617392 0.00917732 0.00551453 ... 0.01431952 0.01997709 0.02716102]],6
478,LASER,مردم را باید از کارهای بد باز داشت,تک‌بیتی‌های فارسی => 231,"[[ 0.00611722 -0.00014227 -0.00018344 ...  0.00649676  0.01665084
   0.01516836]]",امیر قافله را هم تغافلی باید که نا‌امید نگردندقاطعان طریق,"[[ 8.5017312e-04 -7.6358992e-05  9.4927120e-04 ...  6.9947471e-03
   1.7883271e-02  1.9532796e-02]]",3
476,LASER,مردم را باید از کارهای بد باز داشت,تک‌بیتی‌های فارسی => 258,"[[ 0.00611722 -0.00014227 -0.00018344 ...  0.00649676  0.01665084
   0.01516836]]",بدر را هم با بدی پاداش کردن نه کار مردم آزاده باشد,"[[ 0.0060749  -0.00017384 -0.00229652 ...  0.02003353  0.01227698
   0.0147528 ]]",1
477,LASER,مردم را باید از کارهای بد باز داشت,تک‌بیتی‌های فارسی => 268,"[[ 0.00611722 -0.00014227 -0.00018344 ...  0.00649676  0.01665084
   0.01516836]]",به همه حال شکر باید کرد که مبادا ز بد بتر گردد,[[0.00089578 0.00667247 0.00460315 ... 0.02313436 0.01241052 0.01738133]],2
